,Subject,Age,Gender,Matching,Identity,Session,RT_ms,RT_sec,ACC,Country
5392,2808,20,male,Matching,Stranger,3,846,0.846,1,China
5393,2808,20,male,Matching,Stranger,3,612,0.612,1,China
5394,2808,20,male,Matching,Stranger,3,730,0.73,1,China
5395,2808,20,male,Matching,Stranger,3,470,0.47,1,China
5396,2808,20,male,Matching,Stranger,3,744,0.744,1,China
5397,2808,20,male,Matching,Stranger,3,597,0.597,1,China
5398,2808,20,male,Matching,Stranger,3,665,0.665,1,China
5399,2808,20,male,Matching,Stranger,3,683,0.683,1,China
5400,2808,20,male,Matching,Stranger,3,711,0.711,1,China
5401,2808,20,male,Nonmatching,Self,1,498,0.498,0,China
5402,2808,20,male,Nonmatching,Self,1,568,0.568,0,China
5403,2808,20,male,Nonmatching,Self,1,610,0.61,0,China
5404,2808,20,male,Nonmatching,Self,1,739,0.739,1,China
5405,2808,20,male,Nonmatching,Self,1,706,0.706,1,China
5406,2808,20,male,Nonmatching,Self,1,600,0.6,1,China
5407,2808,20,male,Nonmatching,Self,1,764,0.764,1,China
5408,2808,20,male,Nonmatching,Self,1,790,0.79,1,China
5409,2808,20,male,Nonmatching,Self,1,713,0.713,1,China
5410,2808,20,male,Nonmatching,Self,1,550,0.55,0,China
5411,2808,20,male,Nonmatching,Self,1,656,0.656,1,China
5412,2808,20,male,Nonmatching,Self,1,1115,1.115,1,China
5413,2808,20,male,Nonmatching,Self,1,710,0.71,1,China
5414,2808,20,male,Nonmatching,Self,1,882,0.882,1,China
5415,2808,20,male,Nonmatching,Self,1,1094,1.094,1,China
5416,2808,20,male,Nonmatching,Self,1,0,0,0,China
5417,2808,20,male,Nonmatching,Self,1,785,0.785,1,China
5418,2808,20,male,Nonmatching,Self,1,1038,1.038,1,China
5419,2808,20,male,Nonmatching,Self,1,731,0.731,1,China
5420,2808,20,male,Nonmatching,Self,1,777,0.777,1,China
5421,2808,20,male,Nonmatching,Self,1,779,0.779,1,China
5422,2808,20,male,Nonmatching,Self,1,719,0.719,0,China
5423,2808,20,male,Nonmatching,Self,1,835,0.835,0,China
5424,2808,20,male,Nonmatching,Self,1,0,0,0,China
5425,2808,20,male,Nonmatching,Self,1,1131,1.131,1,China
5426,2808,20,male,Nonmatching,Self,1,1082,1.082,0,China
5427,2808,20,male,Nonmatching,Self,1,700,0.7,1,China
5428,2808,20,male,Nonmatching,Self,1,854,0.854,1,China
5429,2808,20,male,Nonmatching,Self,1,682,0.682,1,China
5430,2808,20,male,Nonmatching,Self,1,723,0.723,1,China
5431,2808,20,male,Nonmatching,Self,1,540,0.54,1,China
5432,2808,20,male,Nonmatching,Self,1,659,0.659,1,China
5433,2808,20,male,Nonmatching,Self,1,886,0.886,1,China
5434,2808,20,male,Nonmatching,Self,1,666,0.666,1,China
5435,2808,20,male,Nonmatching,Self,1,549,0.549,1,China
5436,2808,20,male,Nonmatching,Self,1,491,0.491,0,China
5437,2808,20,male,Nonmatching,Self,1,955,0.955,1,China
5438,2808,20,male,Nonmatching,Self,1,785,0.785,1,China
5439,2808,20,male,Nonmatching,Self,1,805,0.805,1,China
5440,2808,20,male,Nonmatching,Self,1,751,0.751,1,China
5441,2808,20,male,Nonmatching,Self,1,541,0.541,0,China
5442,2808,20,male,Nonmatching,Self,1,0,0,0,China
5443,2808,20,male,Nonmatching,Self,1,460,0.46,0,China
5444,2808,20,male,Nonmatching,Self,1,0,0,0,China
5445,2808,20,male,Nonmatching,Self,1,572,0.572,1,China
5446,2808,20,male,Nonmatching,Self,1,706,0.706,1,China
5447,2808,20,male,Nonmatching,Self,1,0,0,0,China
5448,2808,20,male,Nonmatching,Self,1,971,0.971,1,China
5449,2808,20,male,Nonmatching,Self,1,581,0.581,1,China
5450,2808,20,male,Nonmatching,Self,1,587,0.587,1,China
5451,2808,20,male,Nonmatching,Self,1,435,0.435,0,China
5452,2808,20,male,Nonmatching,Self,1,0,0,0,China
5453,2808,20,male,Nonmatching,Self,1,780,0.78,1,China
5454,2808,20,male,Nonmatching,Self,1,874,0.874,1,China
5455,2808,20,male,Nonmatching,Self,1,660,0.66,1,China
5456,2808,20,male,Nonmatching,Self,1,682,0.682,1,China
5457,2808,20,male,Nonmatching,Self,1,645,0.645,0,China
5458,2808,20,male,Nonmatching,Self,1,1138,1.138,1,China
5459,2808,20,male,Nonmatching,Self,1,517,0.517,0,China
5460,2808,20,male,Nonmatching,Self,1,699,0.699,1,China
5461,2808,20,male,Nonmatching,Self,2,973,0.973,1,China
5462,2808,20,male,Nonmatching,Self,2,883,0.883,1,China
5463,2808,20,male,Nonmatching,Self,2,707,0.707,1,China
5464,2808,20,male,Nonmatching,Self,2,1103,1.103,1,China
5465,2808,20,male,Nonmatching,Self,2,637,0.637,0,China
5466,2808,20,male,Nonmatching,Self,2,587,0.587,1,China
5467,2808,20,male,Nonmatching,Self,2,679,0.679,0,China
5468,2808,20,male,Nonmatching,Self,2,797,0.797,1,China
5469,2808,20,male,Nonmatching,Self,2,853,0.853,1,China
5470,2808,20,male,Nonmatching,Self,2,667,0.667,1,China
5471,2808,20,male,Nonmatching,Self,2,809,0.809,1,China
5472,2808,20,male,Nonmatching,Self,2,851,0.851,1,China
5473,2808,20,male,Nonmatching,Self,2,1063,1.063,1,China
5474,2808,20,male,Nonmatching,Self,2,937,0.937,1,China
5475,2808,20,male,Nonmatching,Self,2,1084,1.084,1,China
5476,2808,20,male,Nonmatching,Self,2,607,0.607,1,China
5477,2808,20,male,Nonmatching,Self,2,878,0.878,1,China
5478,2808,20,male,Nonmatching,Self,2,708,0.708,1,China
5479,2808,20,male,Nonmatching,Self,2,852,0.852,1,China
5480,2808,20,male,Nonmatching,Self,2,601,0.601,1,China
5481,2808,20,male,Nonmatching,Self,2,840,0.84,1,China
5482,2808,20,male,Nonmatching,Self,2,701,0.701,1,China
5483,2808,20,male,Nonmatching,Self,2,1098,1.098,0,China
5484,2808,20,male,Nonmatching,Self,2,746,0.746,1,China
5485,2808,20,male,Nonmatching,Self,2,1034,1.034,1,China
5486,2808,20,male,Nonmatching,Self,2,736,0.736,1,China
5487,2808,20,male,Nonmatching,Self,2,856,0.856,1,China
5488,2808,20,male,Nonmatching,Self,2,682,0.682,1,China
5489,2808,20,male,Nonmatching,Self,2,567,0.567,1,China
5490,2808,20,male,Nonmatching,Self,2,844,0.844,1,China
5491,2808,20,male,Nonmatching,Self,2,745,0.745,1,China
5492,2808,20,male,Nonmatching,Self,2,915,0.915,0,China
5493,2808,20,male,Nonmatching,Self,2,727,0.727,1,China
5494,2808,20,male,Nonmatching,Self,2,797,0.797,1,China
5495,2808,20,male,Nonmatching,Self,2,815,0.815,1,China
5496,2808,20,male,Nonmatching,Self,2,544,0.544,1,China
5497,2808,20,male,Nonmatching,Self,2,721,0.721,1,China
5498,2808,20,male,Nonmatching,Self,2,822,0.822,1,China
5499,2808,20,male,Nonmatching,Self,2,736,0.736,1,China
5500,2808,20,male,Nonmatching,Self,2,702,0.702,1,China
5501,2808,20,male,Nonmatching,Self,3,753,0.753,1,China
5502,2808,20,male,Nonmatching,Self,3,668,0.668,1,China
5503,2808,20,male,Nonmatching,Self,3,980,0.98,1,China
5504,2808,20,male,Nonmatching,Self,3,834,0.834,1,China
5505,2808,20,male,Nonmatching,Self,3,849,0.849,1,China
5506,2808,20,male,Nonmatching,Self,3,599,0.599,0,China
5507,2808,20,male,Nonmatching,Self,3,619,0.619,1,China
5508,2808,20,male,Nonmatching,Self,3,893,0.893,1,China
5509,2808,20,male,Nonmatching,Self,3,717,0.717,1,China
5510,2808,20,male,Nonmatching,Self,3,1063,1.063,1,China
5511,2808,20,male,Nonmatching,Self,3,809,0.809,1,China
5512,2808,20,male,Nonmatching,Self,3,819,0.819,1,China
5513,2808,20,male,Nonmatching,Self,3,930,0.93,1,China
5514,2808,20,male,Nonmatching,Self,3,606,0.606,0,China
5515,2808,20,male,Nonmatching,Self,3,652,0.652,1,China
5516,2808,20,male,Nonmatching,Self,3,1002,1.002,1,China
5517,2808,20,male,Nonmatching,Self,3,777,0.777,1,China
5518,2808,20,male,Nonmatching,Self,3,677,0.677,1,China
5519,2808,20,male,Nonmatching,Self,3,764,0.764,1,China
5520,2808,20,male,Nonmatching,Self,3,789,0.789,1,China
5521,2808,20,male,Nonmatching,Close,1,1059,1.059,0,China
5522,2808,20,male,Nonmatching,Close,1,814,0.814,1,China
5523,2808,20,male,Nonmatching,Close,1,732,0.732,1,China
5524,2808,20,male,Nonmatching,Close,1,812,0.812,1,China
5525,2808,20,male,Nonmatching,Close,1,778,0.778,1,China
5526,2808,20,male,Nonmatching,Close,1,898,0.898,0,China
5527,2808,20,male,Nonmatching,Close,1,667,0.667,1,China
5528,2808,20,male,Nonmatching,Close,1,750,0.75,1,China
5529,2808,20,male,Nonmatching,Close,1,759,0.759,1,China
5530,2808,20,male,Nonmatching,Close,1,566,0.566,1,China
5531,2808,20,male,Nonmatching,Close,1,690,0.69,1,China
5532,2808,20,male,Nonmatching,Close,1,832,0.832,1,China
5533,2808,20,male,Nonmatching,Close,1,798,0.798,1,China
5534,2808,20,male,Nonmatching,Close,1,597,0.597,1,China
5535,2808,20,male,Nonmatching,Close,1,696,0.696,0,China
5536,2808,20,male,Nonmatching,Close,1,912,0.912,1,China
5537,2808,20,male,Nonmatching,Close,1,717,0.717,1,China
5538,2808,20,male,Nonmatching,Close,1,682,0.682,1,China
5539,2808,20,male,Nonmatching,Close,1,811,0.811,1,China
5540,2808,20,male,Nonmatching,Close,1,929,0.929,1,China
5541,2808,20,male,Nonmatching,Close,1,717,0.717,1,China
5542,2808,20,male,Nonmatching,Close,1,689,0.689,0,China
5543,2808,20,male,Nonmatching,Close,1,575,0.575,1,China
5544,2808,20,male,Nonmatching,Close,1,885,0.885,1,China
5545,2808,20,male,Nonmatching,Close,1,917,0.917,0,China
5546,2808,20,male,Nonmatching,Close,1,648,0.648,1,China
5547,2808,20,male,Nonmatching,Close,1,514,0.514,0,China
5548,2808,20,male,Nonmatching,Close,1,904,0.904,1,China
5549,2808,20,male,Nonmatching,Close,1,820,0.82,1,China
5550,2808,20,male,Nonmatching,Close,1,912,0.912,1,China
5551,2808,20,male,Nonmatching,Close,1,878,0.878,1,China
5552,2808,20,male,Nonmatching,Close,1,992,0.992,1,China
5553,2808,20,male,Nonmatching,Close,1,641,0.641,0,China
5554,2808,20,male,Nonmatching,Close,1,982,0.982,1,China
5555,2808,20,male,Nonmatching,Close,1,636,0.636,0,China
5556,2808,20,male,Nonmatching,Close,1,698,0.698,1,China
5557,2808,20,male,Nonmatching,Close,1,790,0.79,1,China
5558,2808,20,male,Nonmatching,Close,1,781,0.781,1,China
5559,2808,20,male,Nonmatching,Close,1,743,0.743,0,China
5560,2808,20,male,Nonmatching,Close,1,673,0.673,1,China
5561,2808,20,male,Nonmatching,Close,1,956,0.956,1,China
5562,2808,20,male,Nonmatching,Close,1,1106,1.106,1,China
5563,2808,20,male,Nonmatching,Close,1,701,0.701,1,China
5564,2808,20,male,Nonmatching,Close,1,947,0.947,1,China
5565,2808,20,male,Nonmatching,Close,1,572,0.572,1,China
5566,2808,20,male,Nonmatching,Close,1,698,0.698,1,China
5567,2808,20,male,Nonmatching,Close,1,557,0.557,1,China
5568,2808,20,male,Nonmatching,Close,1,619,0.619,1,China
5569,2808,20,male,Nonmatching,Close,1,597,0.597,1,China
5570,2808,20,male,Nonmatching,Close,1,851,0.851,1,China
5571,2808,20,male,Nonmatching,Close,1,660,0.66,1,China
5572,2808,20,male,Nonmatching,Close,1,922,0.922,0,China
5573,2808,20,male,Nonmatching,Close,1,669,0.669,1,China
5574,2808,20,male,Nonmatching,Close,1,874,0.874,1,China
5575,2808,20,male,Nonmatching,Close,1,788,0.788,1,China
5576,2808,20,male,Nonmatching,Close,1,826,0.826,1,China
5577,2808,20,male,Nonmatching,Close,1,764,0.764,1,China
5578,2808,20,male,Nonmatching,Close,1,882,0.882,1,China
5579,2808,20,male,Nonmatching,Close,1,573,0.573,1,China
5580,2808,20,male,Nonmatching,Close,1,795,0.795,1,China
5581,2808,20,male,Nonmatching,Close,2,659,0.659,1,China
5582,2808,20,male,Nonmatching,Close,2,573,0.573,1,China
5583,2808,20,male,Nonmatching,Close,2,689,0.689,1,China
5584,2808,20,male,Nonmatching,Close,2,623,0.623,1,China
5585,2808,20,male,Nonmatching,Close,2,686,0.686,1,China
5586,2808,20,male,Nonmatching,Close,2,692,0.692,0,China
5587,2808,20,male,Nonmatching,Close,2,639,0.639,1,China
5588,2808,20,male,Nonmatching,Close,2,511,0.511,1,China
5589,2808,20,male,Nonmatching,Close,2,535,0.535,1,China
5590,2808,20,male,Nonmatching,Close,2,705,0.705,1,China
5591,2808,20,male,Nonmatching,Close,2,873,0.873,1,China
5592,2808,20,male,Nonmatching,Close,2,862,0.862,1,China
5593,2808,20,male,Nonmatching,Close,2,627,0.627,1,China
5594,2808,20,male,Nonmatching,Close,2,578,0.578,1,China
5595,2808,20,male,Nonmatching,Close,2,858,0.858,1,China
5596,2808,20,male,Nonmatching,Close,2,654,0.654,1,China
5597,2808,20,male,Nonmatching,Close,2,566,0.566,0,China
5598,2808,20,male,Nonmatching,Close,2,778,0.778,1,China
5599,2808,20,male,Nonmatching,Close,2,1062,1.062,1,China
5600,2808,20,male,Nonmatching,Close,2,642,0.642,1,China
5601,2808,20,male,Nonmatching,Close,2,689,0.689,1,China
5602,2808,20,male,Nonmatching,Close,2,636,0.636,0,China
5603,2808,20,male,Nonmatching,Close,2,654,0.654,1,China
5604,2808,20,male,Nonmatching,Close,2,1010,1.01,1,China
5605,2808,20,male,Nonmatching,Close,2,548,0.548,0,China
5606,2808,20,male,Nonmatching,Close,2,717,0.717,1,China
5607,2808,20,male,Nonmatching,Close,2,676,0.676,1,China
5608,2808,20,male,Nonmatching,Close,2,696,0.696,1,China
5609,2808,20,male,Nonmatching,Close,2,683,0.683,1,China
5610,2808,20,male,Nonmatching,Close,2,553,0.553,0,China
5611,2808,20,male,Nonmatching,Close,2,609,0.609,1,China
5612,2808,20,male,Nonmatching,Close,2,839,0.839,1,China
5613,2808,20,male,Nonmatching,Close,2,424,0.424,0,China
5614,2808,20,male,Nonmatching,Close,2,926,0.926,1,China
5615,2808,20,male,Nonmatching,Close,2,595,0.595,0,China
5616,2808,20,male,Nonmatching,Close,2,777,0.777,1,China
5617,2808,20,male,Nonmatching,Close,2,376,0.376,0,China
5618,2808,20,male,Nonmatching,Close,2,860,0.86,1,China
5619,2808,20,male,Nonmatching,Close,2,700,0.7,1,China
5620,2808,20,male,Nonmatching,Close,2,812,0.812,1,China
5621,2808,20,male,Nonmatching,Close,3,683,0.683,1,China
5622,2808,20,male,Nonmatching,Close,3,835,0.835,1,China
5623,2808,20,male,Nonmatching,Close,3,880,0.88,1,China
5624,2808,20,male,Nonmatching,Close,3,749,0.749,0,China
5625,2808,20,male,Nonmatching,Close,3,808,0.808,1,China
5626,2808,20,male,Nonmatching,Close,3,878,0.878,1,China
5627,2808,20,male,Nonmatching,Close,3,767,0.767,1,China
5628,2808,20,male,Nonmatching,Close,3,761,0.761,1,China
5629,2808,20,male,Nonmatching,Close,3,467,0.467,0,China
5630,2808,20,male,Nonmatching,Close,3,663,0.663,1,China
5631,2808,20,male,Nonmatching,Close,3,721,0.721,1,China
5632,2808,20,male,Nonmatching,Close,3,689,0.689,1,China
5633,2808,20,male,Nonmatching,Close,3,684,0.684,1,China
5634,2808,20,male,Nonmatching,Close,3,582,0.582,0,China
5635,2808,20,male,Nonmatching,Close,3,892,0.892,1,China
5636,2808,20,male,Nonmatching,Close,3,792,0.792,1,China
5637,2808,20,male,Nonmatching,Close,3,895,0.895,1,China
5638,2808,20,male,Nonmatching,Close,3,867,0.867,1,China
5639,2808,20,male,Nonmatching,Close,3,603,0.603,1,China
5640,2808,20,male,Nonmatching,Close,3,721,0.721,1,China
5641,2808,20,male,Nonmatching,Stranger,1,977,0.977,1,China
5642,2808,20,male,Nonmatching,Stranger,1,610,0.61,1,China
5643,2808,20,male,Nonmatching,Stranger,1,889,0.889,1,China
5644,2808,20,male,Nonmatching,Stranger,1,607,0.607,1,China
5645,2808,20,male,Nonmatching,Stranger,1,701,0.701,1,China
5646,2808,20,male,Nonmatching,Stranger,1,832,0.832,0,China
5647,2808,20,male,Nonmatching,Stranger,1,873,0.873,1,China
5648,2808,20,male,Nonmatching,Stranger,1,683,0.683,1,China
5649,2808,20,male,Nonmatching,Stranger,1,643,0.643,1,China
5650,2808,20,male,Nonmatching,Stranger,1,644,0.644,0,China
5651,2808,20,male,Nonmatching,Stranger,1,1149,1.149,1,China
5652,2808,20,male,Nonmatching,Stranger,1,670,0.67,1,China
5653,2808,20,male,Nonmatching,Stranger,1,520,0.52,1,China
5654,2808,20,male,Nonmatching,Stranger,1,728,0.728,1,China
5655,2808,20,male,Nonmatching,Stranger,1,932,0.932,1,China
5656,2808,20,male,Nonmatching,Stranger,1,676,0.676,1,China
5657,2808,20,male,Nonmatching,Stranger,1,647,0.647,1,China
5658,2808,20,male,Nonmatching,Stranger,1,620,0.62,1,China
5659,2808,20,male,Nonmatching,Stranger,1,759,0.759,1,China
5660,2808,20,male,Nonmatching,Stranger,1,626,0.626,1,China
5661,2808,20,male,Nonmatching,Stranger,1,913,0.913,1,China
5662,2808,20,male,Nonmatching,Stranger,1,665,0.665,1,China
5663,2808,20,male,Nonmatching,Stranger,1,645,0.645,1,China
5664,2808,20,male,Nonmatching,Stranger,1,903,0.903,1,China
5665,2808,20,male,Nonmatching,Stranger,1,1020,1.02,1,China
5666,2808,20,male,Nonmatching,Stranger,1,0,0,0,China
5667,2808,20,male,Nonmatching,Stranger,1,489,0.489,0,China
5668,2808,20,male,Nonmatching,Stranger,1,823,0.823,1,China
5669,2808,20,male,Nonmatching,Stranger,1,814,0.814,1,China
5670,2808,20,male,Nonmatching,Stranger,1,530,0.53,1,China
5671,2808,20,male,Nonmatching,Stranger,1,626,0.626,1,China
5672,2808,20,male,Nonmatching,Stranger,1,560,0.56,1,China
5673,2808,20,male,Nonmatching,Stranger,1,920,0.92,1,China
5674,2808,20,male,Nonmatching,Stranger,1,852,0.852,1,China
5675,2808,20,male,Nonmatching,Stranger,1,695,0.695,1,China
5676,2808,20,male,Nonmatching,Stranger,1,651,0.651,1,China
5677,2808,20,male,Nonmatching,Stranger,1,631,0.631,1,China
5678,2808,20,male,Nonmatching,Stranger,1,1129,1.129,1,China
5679,2808,20,male,Nonmatching,Stranger,1,763,0.763,1,China
5680,2808,20,male,Nonmatching,Stranger,1,723,0.723,1,China
5681,2808,20,male,Nonmatching,Stranger,1,900,0.9,1,China
5682,2808,20,male,Nonmatching,Stranger,1,730,0.73,0,China
5683,2808,20,male,Nonmatching,Stranger,1,557,0.557,1,China
5684,2808,20,male,Nonmatching,Stranger,1,771,0.771,1,China
5685,2808,20,male,Nonmatching,Stranger,1,725,0.725,1,China
5686,2808,20,male,Nonmatching,Stranger,1,635,0.635,1,China
5687,2808,20,male,Nonmatching,Stranger,1,565,0.565,1,China
5688,2808,20,male,Nonmatching,Stranger,1,667,0.667,1,China
5689,2808,20,male,Nonmatching,Stranger,1,677,0.677,1,China
5690,2808,20,male,Nonmatching,Stranger,1,571,0.571,1,China
5691,2808,20,male,Nonmatching,Stranger,1,804,0.804,1,China
5692,2808,20,male,Nonmatching,Stranger,1,842,0.842,1,China
5693,2808,20,male,Nonmatching,Stranger,1,772,0.772,1,China
5694,2808,20,male,Nonmatching,Stranger,1,730,0.73,1,China
5695,2808,20,male,Nonmatching,Stranger,1,733,0.733,1,China
5696,2808,20,male,Nonmatching,Stranger,1,731,0.731,1,China
5697,2808,20,male,Nonmatching,Stranger,1,644,0.644,1,China
5698,2808,20,male,Nonmatching,Stranger,1,563,0.563,1,China
5699,2808,20,male,Nonmatching,Stranger,1,556,0.556,1,China
5700,2808,20,male,Nonmatching,Stranger,1,610,0.61,1,China
5701,2808,20,male,Nonmatching,Stranger,2,1057,1.057,0,China
5702,2808,20,male,Nonmatching,Stranger,2,801,0.801,1,China
5703,2808,20,male,Nonmatching,Stranger,2,679,0.679,1,China
5704,2808,20,male,Nonmatching,Stranger,2,763,0.763,1,China
5705,2808,20,male,Nonmatching,Stranger,2,649,0.649,1,China
5706,2808,20,male,Nonmatching,Stranger,2,1039,1.039,1,China
5707,2808,20,male,Nonmatching,Stranger,2,565,0.565,0,China
5708,2808,20,male,Nonmatching,Stranger,2,1045,1.045,1,China
5709,2808,20,male,Nonmatching,Stranger,2,783,0.783,1,China
5710,2808,20,male,Nonmatching,Stranger,2,813,0.813,1,China
5711,2808,20,male,Nonmatching,Stranger,2,660,0.66,1,China
5712,2808,20,male,Nonmatching,Stranger,2,668,0.668,0,China
5713,2808,20,male,Nonmatching,Stranger,2,802,0.802,1,China
5714,2808,20,male,Nonmatching,Stranger,2,709,0.709,1,China
5715,2808,20,male,Nonmatching,Stranger,2,757,0.757,0,China
5716,2808,20,male,Nonmatching,Stranger,2,702,0.702,1,China
5717,2808,20,male,Nonmatching,Stranger,2,818,0.818,1,China
5718,2808,20,male,Nonmatching,Stranger,2,720,0.72,0,China
5719,2808,20,male,Nonmatching,Stranger,2,894,0.894,0,China
5720,2808,20,male,Nonmatching,Stranger,2,679,0.679,1,China
5721,2808,20,male,Nonmatching,Stranger,2,802,0.802,1,China
5722,2808,20,male,Nonmatching,Stranger,2,648,0.648,1,China
5723,2808,20,male,Nonmatching,Stranger,2,1152,1.152,1,China
5724,2808,20,male,Nonmatching,Stranger,2,668,0.668,1,China
5725,2808,20,male,Nonmatching,Stranger,2,622,0.622,1,China
5726,2808,20,male,Nonmatching,Stranger,2,695,0.695,1,China
5727,2808,20,male,Nonmatching,Stranger,2,644,0.644,1,China
5728,2808,20,male,Nonmatching,Stranger,2,642,0.642,1,China
5729,2808,20,male,Nonmatching,Stranger,2,675,0.675,1,China
5730,2808,20,male,Nonmatching,Stranger,2,582,0.582,0,China
5731,2808,20,male,Nonmatching,Stranger,2,697,0.697,1,China
5732,2808,20,male,Nonmatching,Stranger,2,613,0.613,1,China
5733,2808,20,male,Nonmatching,Stranger,2,705,0.705,1,China
5734,2808,20,male,Nonmatching,Stranger,2,620,0.62,1,China
5735,2808,20,male,Nonmatching,Stranger,2,662,0.662,1,China
5736,2808,20,male,Nonmatching,Stranger,2,628,0.628,1,China
5737,2808,20,male,Nonmatching,Stranger,2,663,0.663,1,China
5738,2808,20,male,Nonmatching,Stranger,2,973,0.973,1,China
5739,2808,20,male,Nonmatching,Stranger,2,610,0.61,1,China
5740,2808,20,male,Nonmatching,Stranger,2,605,0.605,1,China
5741,2808,20,male,Nonmatching,Stranger,3,901,0.901,1,China
5742,2808,20,male,Nonmatching,Stranger,3,658,0.658,0,China
5743,2808,20,male,Nonmatching,Stranger,3,656,0.656,1,China
5744,2808,20,male,Nonmatching,Stranger,3,725,0.725,1,China
5745,2808,20,male,Nonmatching,Stranger,3,1189,1.189,0,China
5746,2808,20,male,Nonmatching,Stranger,3,820,0.82,1,China
5747,2808,20,male,Nonmatching,Stranger,3,695,0.695,1,China
5748,2808,20,male,Nonmatching,Stranger,3,629,0.629,1,China
5749,2808,20,male,Nonmatching,Stranger,3,567,0.567,1,China
5750,2808,20,male,Nonmatching,Stranger,3,1033,1.033,1,China
5751,2808,20,male,Nonmatching,Stranger,3,788,0.788,1,China
5752,2808,20,male,Nonmatching,Stranger,3,0,0,0,China
5753,2808,20,male,Nonmatching,Stranger,3,616,0.616,1,China
5754,2808,20,male,Nonmatching,Stranger,3,736,0.736,1,China
5755,2808,20,male,Nonmatching,Stranger,3,680,0.68,1,China
5756,2808,20,male,Nonmatching,Stranger,3,758,0.758,1,China
5757,2808,20,male,Nonmatching,Stranger,3,897,0.897,1,China
5758,2808,20,male,Nonmatching,Stranger,3,863,0.863,1,China
5759,2808,20,male,Nonmatching,Stranger,3,1071,1.071,1,China
5760,2808,20,male,Nonmatching,Stranger,3,813,0.813,1,China
5761,2809,18,male,Matching,Self,1,0,0,0,China
5762,2809,18,male,Matching,Self,1,0,0,0,China
5763,2809,18,male,Matching,Self,1,398,0.398,0,China
5764,2809,18,male,Matching,Self,1,503,0.503,0,China
5765,2809,18,male,Matching,Self,1,470,0.47,1,China
5766,2809,18,male,Matching,Self,1,850,0.85,0,China
5767,2809,18,male,Matching,Self,1,738,0.738,1,China
5768,2809,18,male,Matching,Self,1,640,0.64,1,China
5769,2809,18,male,Matching,Self,1,600,0.6,1,China
5770,2809,18,male,Matching,Self,1,638,0.638,1,China
5771,2809,18,male,Matching,Self,1,510,0.51,1,China
5772,2809,18,male,Matching,Self,1,574,0.574,1,China
5773,2809,18,male,Matching,Self,1,477,0.477,1,China
5774,2809,18,male,Matching,Self,1,350,0.35,1,China
5775,2809,18,male,Matching,Self,1,391,0.391,1,China
5776,2809,18,male,Matching,Self,1,477,0.477,1,China
5777,2809,18,male,Matching,Self,1,504,0.504,1,China
5778,2809,18,male,Matching,Self,1,668,0.668,1,China
5779,2809,18,male,Matching,Self,1,530,0.53,1,China
5780,2809,18,male,Matching,Self,1,764,0.764,0,China
5781,2809,18,male,Matching,Self,1,763,0.763,1,China
5782,2809,18,male,Matching,Self,1,793,0.793,1,China
5783,2809,18,male,Matching,Self,1,1057,1.057,0,China
5784,2809,18,male,Matching,Self,1,806,0.806,1,China
5785,2809,18,male,Matching,Self,1,621,0.621,1,China
5786,2809,18,male,Matching,Self,1,687,0.687,1,China
5787,2809,18,male,Matching,Self,1,848,0.848,0,China
5788,2809,18,male,Matching,Self,1,469,0.469,1,China
5789,2809,18,male,Matching,Self,1,740,0.74,1,China
5790,2809,18,male,Matching,Self,1,610,0.61,1,China
5791,2809,18,male,Matching,Self,1,503,0.503,1,China
5792,2809,18,male,Matching,Self,1,421,0.421,1,China
5793,2809,18,male,Matching,Self,1,643,0.643,1,China
5794,2809,18,male,Matching,Self,1,735,0.735,1,China
5795,2809,18,male,Matching,Self,1,725,0.725,1,China
5796,2809,18,male,Matching,Self,1,855,0.855,1,China
5797,2809,18,male,Matching,Self,1,581,0.581,1,China
5798,2809,18,male,Matching,Self,1,637,0.637,1,China
5799,2809,18,male,Matching,Self,1,644,0.644,1,China
5800,2809,18,male,Matching,Self,1,839,0.839,1,China
5801,2809,18,male,Matching,Self,1,431,0.431,1,China
5802,2809,18,male,Matching,Self,1,621,0.621,1,China
5803,2809,18,male,Matching,Self,1,589,0.589,1,China
5804,2809,18,male,Matching,Self,1,657,0.657,1,China
5805,2809,18,male,Matching,Self,1,814,0.814,1,China
5806,2809,18,male,Matching,Self,1,608,0.608,1,China
5807,2809,18,male,Matching,Self,1,551,0.551,1,China
5808,2809,18,male,Matching,Self,1,628,0.628,1,China
5809,2809,18,male,Matching,Self,1,640,0.64,1,China
5810,2809,18,male,Matching,Self,1,0,0,0,China
5811,2809,18,male,Matching,Self,1,631,0.631,1,China
5812,2809,18,male,Matching,Self,1,752,0.752,1,China
5813,2809,18,male,Matching,Self,1,569,0.569,1,China
5814,2809,18,male,Matching,Self,1,592,0.592,1,China
5815,2809,18,male,Matching,Self,1,740,0.74,1,China
5816,2809,18,male,Matching,Self,1,664,0.664,1,China
5817,2809,18,male,Matching,Self,1,626,0.626,1,China
5818,2809,18,male,Matching,Self,1,840,0.84,1,China
5819,2809,18,male,Matching,Self,1,448,0.448,1,China
5820,2809,18,male,Matching,Self,1,805,0.805,1,China
5821,2809,18,male,Matching,Self,2,752,0.752,1,China
5822,2809,18,male,Matching,Self,2,652,0.652,1,China
5823,2809,18,male,Matching,Self,2,465,0.465,1,China
5824,2809,18,male,Matching,Self,2,541,0.541,1,China
5825,2809,18,male,Matching,Self,2,609,0.609,1,China
